SA2_MAINCODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
311031311,3,7,0,0,10,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,20,22,0,0,38,3,3,0,0,4,3,10,0,4,15,0,5,0,0,6,13,19,0,0,30,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,6,12,0,0,15,4,5,0,0,11,0,0,0,0,0,3,0,0,0,7,3,9,0,0,11,0,0,0,0,0,4,3,0,0,3,3,3,0,0,4,64,100,4,5,172,13,6,0,0,19,0,0,0,0,0,13,0,0,0,14,3,0,0,0,3,33,14,0,0,45,0,0,0,0,0,9,4,0,0,16,0,3,0,0,3,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,17,4,0,0,23,19,0,0,0,26,0,0,0,0,0,4,0,0,0,4,17,4,0,0,23,0,0,0,0,0,27,3,0,0,34
311031312,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,3,14,24,3,0,41,7,6,0,0,11,7,34,3,0,44,0,19,8,0,27,7,0,0,0,9,0,0,0,0,3,3,0,0,0,3,3,19,3,0,30,4,13,0,0,18,4,3,0,0,8,0,0,0,0,0,0,3,0,0,3,12,21,4,0,34,0,7,3,0,13,0,23,0,0,20,7,9,0,0,18,69,195,23,7,295,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,0,0,0,0,27,3,0,0,30,10,0,0,0,10,13,3,3,0,19,4,9,0,0,11,9,7,0,0,17,0,0,0,0,0,0,0,0,0,0,8,3,0,0,7,8,5,0,0,14,16,3,0,0,15,0,0,0,0,0,14,0,0,0,10,25,9,0,0,38,5,3,0,0,4,26,9,0,0,38
311031313,7,4,3,0,7,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,12,21,0,0,36,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,9,3,0,0,12,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,8,4,0,0,6,0,3,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,6,3,0,12,50,54,7,0,113,22,9,0,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,23,6,0,0,30,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,7
311031314,0,0,0,0,0,0,0,0,0,0,4,20,25,0,45,0,0,0,0,0,13,11,6,0,29,0,3,0,0,7,0,3,0,0,9,0,0,0,0,3,20,11,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,4,0,0,0,4,10,4,3,0,12,61,72,35,0,171,4,0,0,0,4,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,34,6,0,0,38,4,0,0,0,4,3,0,0,0,8,3,13,0,0,17,10,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,0,0,0,16,0,0,0,0,0,5,0,0,0,5,17,0,0,0,23,0,0,0,0,0,11,0,0,0,10
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,0,0,0,0,0,0,0,7,27,0,0,34,0,0,0,0,0,10,28,4,0,46,3,3,0,0,9,5,11,0,0,15,0,3,0,0,3,5,8,3,0,17,4,0,0,0,4,5,0,0,0,5,5,3,0,0,6,3,16,0,0,17,0,6,0,0,6,0,3,0,0,3,0,0,0,0,0,3,12,0,0,13,0,3,0,0,3,6,22,0,0,28,3,9,0,0,9,59,154,10,0,231,0,0,0,0,0,0,0,0,0,0,3,14,0,0,18,0,0,0,0,0,27,16,0,3,48,3,0,0,0,4,10,0,0,0,11,0,3,0,0,4,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,20,0,0,0,23,18,3,0,0,17,0,0,0,0,0,4,0,0,0,4,18,0,0,0,18,3,0,0,0,3,14,5,0,0,19
311031317,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,3,14,0,0,10,0,4,0,0,4,12,6,0,0,14,0,0,0,0,0,0,3,0,0,3,3,3,0,5,9,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,39,45,3,5,89,4,0,0,0,4,0,0,0,0,0,8,3,0,0,14,0,0,0,0,0,27,10,0,0,31,3,0,0,0,3,4,6,0,0,12,3,3,0,0,11,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,14,3,0,0,17,0,0,0,0,0,4,0,0,0,3,35,0,0,0,35,4,0,0,0,5,18,3,0,0,21
311031318,0,0,0,0,0,0,0,0,0,0,6,4,0,0,11,0,0,0,0,0,10,19,0,4,24,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,7,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,0,3,29,56,0,4,86,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,18,8,0,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,17,0,0,0,17
311031319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,32,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,3,0,0,14,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,9,5,0,0,14,0,6,0,0,5,0,0,0,0,3,4,0,0,0,4,3,3,3,0,10,3,0,0,0,3,0,3,0,0,3,3,3,0,0,6,53,57,3,0,116,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,33,14,0,0,47,0,0,0,0,0,14,3,0,0,13,3,3,0,0,8,14,6,0,0,15,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,12,0,0,0,13,23,4,0,0,23,0,0,0,0,0,5,0,0,0,5,23,3,0,0,31,3,0,0,0,3,23,6,0,0,33
311041320,3,9,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,26,43,0,0,70,3,3,0,0,11,0,9,0,0,9,0,9,3,0,10,31,28,0,0,55,0,4,0,0,3,0,0,0,0,0,3,0,0,0,4,16,8,0,0,27,0,9,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,3,0,0,3,11,3,0,0,13,6,4,0,0,16,111,135,7,0,255,24,4,0,0,26,0,0,0,0,0,20,0,0,0,23,5,0,0,0,5,55,29,0,0,75,0,0,0,0,0,8,5,0,0,15,0,3,0,0,3,24,3,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,19,3,0,0,20,13,4,0,0,15,0,0,0,0,0,4,0,0,0,6,10,0,0,0,10,0,4,0,0,5,20,3,0,0,26
311041321,6,9,0,0,14,0,0,0,0,3,14,10,0,0,22,3,0,0,0,8,47,81,0,0,129,3,8,0,0,5,0,15,0,0,12,3,15,0,0,19,19,31,0,0,52,4,4,0,0,10,0,3,0,0,3,0,8,0,0,12,22,13,0,0,37,6,15,0,0,25,0,0,0,0,0,0,4,0,0,8,3,6,0,0,15,3,3,0,0,3,6,21,0,0,25,15,14,0,0,24,156,259,3,5,424,15,10,0,0,30,0,0,0,0,0,22,4,0,5,28,3,0,0,0,5,118,38,0,0,156,0,3,0,0,3,24,4,0,0,28,0,3,0,0,4,26,5,0,0,31,3,0,0,0,3,8,0,0,0,8,3,3,0,0,3,38,10,0,0,57,32,6,0,0,42,7,0,0,0,7,20,3,0,0,25,50,6,0,3,58,6,0,0,0,13,61,9,0,0,76
311041322,0,11,0,0,11,0,0,0,0,0,0,21,0,0,22,0,0,0,0,0,19,47,3,0,77,0,0,0,0,3,3,4,0,0,6,0,4,0,0,4,13,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,13,11,0,0,21,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,4,7,0,0,5,0,11,0,0,11,64,135,9,3,209,3,0,0,0,4,0,0,0,0,0,6,3,0,0,7,0,0,0,0,0,38,9,0,0,50,3,3,0,0,3,7,3,0,0,13,0,0,0,0,0,4,8,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,17,5,0,0,23,14,3,0,0,14,0,0,0,0,0,10,0,0,0,8,12,0,0,0,12,4,0,0,0,5,20,4,0,0,26
311051323,3,0,0,0,3,0,0,0,0,0,4,11,0,0,13,0,0,0,0,0,13,19,0,0,32,0,3,0,0,3,0,8,0,0,8,0,6,0,0,6,3,4,8,0,14,0,0,0,0,0,3,3,0,0,5,3,0,0,0,7,3,6,0,0,10,3,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,8,3,4,0,0,9,38,70,7,0,114,3,0,0,0,6,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,23,12,0,4,39,3,3,0,0,3,4,0,0,0,7,0,9,0,0,9,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,13,0,0,0,18,0,0,0,0,0,7,0,0,0,13,7,3,0,0,9,3,0,0,0,3,16,3,0,0,23
311051324,4,5,0,0,8,0,3,0,0,3,3,5,0,0,13,0,4,0,0,4,32,55,3,0,83,6,3,0,0,10,3,3,0,0,10,0,3,0,0,3,8,8,0,0,13,5,0,0,0,4,9,0,0,0,9,3,5,0,0,12,19,13,0,0,33,7,11,0,0,19,0,0,0,0,3,3,0,0,0,7,0,3,0,0,7,5,0,0,0,8,7,3,0,0,10,14,14,0,0,30,130,140,6,4,280,0,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,34,12,0,0,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,6,0,0,0,6,7,0,0,0,7,23,9,0,0,25,17,0,0,0,12,3,0,0,0,3,18,5,0,0,19,7,0,0,0,10,4,0,0,0,4,24,0,0,0,24
311051325,0,0,0,0,0,3,0,0,0,3,7,48,5,0,62,0,0,0,0,0,22,81,29,3,135,7,24,9,0,35,8,29,12,0,46,3,11,5,0,15,5,13,0,0,24,0,6,0,0,8,4,4,0,0,13,7,14,0,0,22,15,21,6,0,46,7,13,4,0,21,0,8,0,0,8,0,3,3,0,9,13,28,4,0,41,0,0,0,0,0,17,17,0,0,31,9,26,0,0,41,137,345,75,9,563,0,0,0,0,0,0,0,0,0,0,23,10,0,0,30,0,0,0,0,0,59,23,3,0,82,5,0,0,0,5,17,7,0,0,22,13,6,0,0,13,19,3,0,0,21,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,31,9,0,0,41,30,5,0,0,35,3,0,0,0,3,12,6,0,0,18,28,5,3,0,36,13,0,0,0,13,38,9,0,0,45
311051326,0,0,0,0,0,0,0,0,0,0,4,18,8,0,26,0,0,0,0,0,15,24,3,0,49,3,14,0,0,20,0,10,0,0,15,3,7,4,0,13,10,9,0,0,23,3,3,0,0,8,0,5,0,0,5,3,5,0,0,9,7,4,0,0,8,0,3,0,0,4,0,0,0,0,0,0,3,0,0,5,3,9,0,0,15,0,3,0,0,3,3,8,3,0,14,3,13,5,0,17,62,142,34,0,238,0,0,0,0,0,0,0,0,0,0,16,4,0,0,21,0,0,0,0,0,31,5,0,0,37,0,3,0,0,6,9,0,0,0,15,0,0,0,0,4,18,0,0,0,18,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,16,3,0,0,19,16,0,0,0,16,0,0,0,0,0,7,0,0,0,6,12,6,3,0,16,4,0,0,0,4,24,4,0,0,24
311051327,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,28,31,3,0,61,5,4,0,0,10,5,9,3,0,22,3,8,6,0,13,3,0,0,0,5,0,3,0,0,9,3,14,0,0,14,13,8,0,0,19,27,20,0,0,44,6,12,0,0,24,0,0,0,0,3,0,3,0,0,3,4,6,0,0,14,0,0,0,0,0,9,12,0,0,21,16,3,0,0,19,121,150,15,0,289,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,45,14,0,0,63,0,0,0,0,3,7,3,0,0,11,0,0,0,0,3,9,3,0,0,8,0,0,0,0,0,3,0,0,0,3,8,0,0,0,6,38,8,0,0,45,16,3,0,0,19,0,0,0,0,0,13,0,0,0,16,33,3,0,0,40,3,0,0,0,3,28,5,0,0,27
311051328,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,7,0,0,4,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,3,7,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,15,0,0,20,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,30,44,0,0,77,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,4,0,0,0,4,4,6,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,8,7,0,0,0,10,0,0,0,0,0,0,0,0,0,3,7,0,0,0,12,0,0,0,0,0,16,4,0,0,20
311061329,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,13,13,0,0,26,3,3,0,0,6,3,7,6,0,14,0,7,0,0,6,0,3,0,0,7,0,0,0,0,0,4,8,0,0,9,0,3,0,0,5,9,10,6,0,21,8,8,0,0,13,3,0,0,0,3,0,0,0,0,0,6,7,0,0,12,0,0,0,0,0,10,6,0,0,11,8,3,0,0,14,61,87,15,0,163,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,3,0,0,15,7,0,0,0,7,4,3,0,0,11,3,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,3,0,0,4,3,0,0,0,3,23,4,0,0,23,7,0,0,0,11,0,0,0,0,0,6,0,0,0,8,10,0,0,0,15,7,0,0,0,7,20,3,0,0,26
311061330,0,0,0,0,0,0,0,0,0,0,0,15,8,0,23,0,0,0,0,0,6,7,0,0,18,4,3,0,0,11,4,3,0,0,11,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,4,0,8,4,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,3,0,11,0,0,3,0,3,5,3,0,0,5,3,5,0,0,11,39,54,19,0,116,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,3,0,0,0,3,18,3,0,0,17,0,0,0,0,0,3,4,0,0,7,3,0,0,0,9,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,10,0,0,3,8,0,0,0,0,0,10,0,0,0,10,23,0,0,0,26,6,0,0,0,6,14,3,0,0,21
311061331,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,3,3,0,10,3,3,0,0,4,8,12,0,0,14,0,3,0,0,3,12,5,0,3,22,0,0,0,0,0,0,0,0,0,4,5,4,0,0,11,0,3,0,0,3,0,0,0,0,3,3,0,0,0,3,3,0,0,0,4,9,15,6,0,29,0,3,0,0,3,6,3,0,0,4,4,7,0,0,8,48,70,10,3,130,3,0,0,0,3,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,10,3,0,0,12,3,0,0,0,3,11,8,0,0,18,5,6,0,0,11,32,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,12,3,0,0,0,3,3,0,0,0,3,6,0,0,0,6,23,4,0,0,28,0,0,0,0,3,7,10,0,0,15
311061332,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,12,18,0,0,34,0,0,0,0,4,3,7,0,0,10,0,4,0,0,7,5,3,0,0,7,0,0,0,0,0,8,0,0,0,6,5,6,0,0,12,16,17,0,0,33,3,9,0,0,13,0,0,0,0,0,4,0,0,0,7,3,11,0,0,17,0,4,0,0,4,3,0,0,0,3,9,3,0,0,11,83,88,3,0,171,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14,3,0,0,0,3,39,12,0,0,48,0,0,0,0,3,16,4,0,0,24,9,3,0,0,7,13,3,0,0,19,0,0,0,0,0,4,0,0,0,3,7,3,0,0,7,43,8,0,3,59,29,0,0,0,28,0,0,0,0,0,16,0,0,0,17,24,4,0,0,24,4,0,0,0,4,18,7,0,0,27
311061333,0,3,0,0,3,0,0,0,0,0,12,66,7,3,87,0,0,0,0,3,11,45,17,0,73,3,30,3,0,35,14,56,9,0,76,0,3,0,0,7,9,14,0,0,21,0,0,3,0,3,0,3,0,0,5,11,12,0,0,22,8,14,7,0,29,9,10,0,0,24,3,0,0,0,8,0,9,0,0,8,9,12,0,0,24,0,0,0,0,0,26,46,0,0,73,6,29,7,0,49,135,358,51,3,549,0,0,0,0,0,0,0,0,0,0,18,14,0,0,28,0,0,0,0,0,43,11,0,0,52,3,5,0,0,10,18,6,0,0,25,4,10,0,0,18,25,0,0,0,25,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,17,3,0,0,21,28,4,0,0,33,0,0,0,0,0,6,4,0,0,9,15,3,0,0,17,3,0,0,0,8,51,23,5,0,77
311061334,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,18,34,0,0,57,0,10,0,0,10,5,22,4,0,27,0,22,6,0,32,5,5,0,0,14,0,3,0,0,3,10,23,4,0,33,8,14,3,0,33,14,56,0,3,79,3,9,3,0,16,0,0,0,0,0,0,5,0,0,9,7,25,5,0,39,0,5,0,0,5,6,14,0,0,20,5,16,0,0,21,103,252,33,3,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,39,8,0,0,43,0,0,0,0,3,3,7,0,0,7,3,11,0,0,10,10,0,0,0,10,4,0,0,0,4,4,3,3,0,8,3,0,0,0,3,17,13,0,0,38,21,7,0,0,27,0,0,0,0,0,14,0,0,0,14,53,12,0,0,64,3,0,0,0,3,29,10,0,0,38
311061335,0,0,0,0,0,0,0,0,0,0,15,36,3,4,58,0,0,0,0,3,23,46,24,0,95,8,35,4,0,49,14,55,3,0,65,0,6,3,0,8,14,3,4,0,23,0,4,0,0,4,6,6,3,0,12,9,5,0,0,15,14,46,4,0,72,4,10,3,0,12,3,0,0,0,3,0,3,0,0,5,11,11,6,0,30,3,4,0,0,6,9,34,0,0,43,10,41,0,0,51,140,348,57,7,554,0,0,0,0,0,0,0,0,0,0,17,12,0,0,30,0,3,0,0,4,34,9,0,0,40,0,0,0,0,0,20,12,0,0,28,5,7,0,0,12,14,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,20,4,0,0,23,11,3,0,0,11,0,0,0,0,0,11,0,0,0,12,20,4,0,0,28,6,0,0,0,6,32,15,0,0,43
